job,marital,education,housing,approval,age,balance,duration,campaign
5,1,1,0,0,86.0,1503,165.0,3
9,1,1,0,0,47.0,65,118.0,8
4,1,0,1,0,42.0,-679,159.0,1
4,1,2,0,0,44.0,773,618.0,1
8,2,3,0,0,25.0,10788,102.0,2
7,0,1,1,0,34.0,991,89.0,1
0,1,1,0,1,34.0,247,401.0,2
1,1,0,0,0,53.0,4143,200.0,3
1,1,3,1,0,42.0,-406,152.0,5
1,2,1,0,0,30.0,180,203.0,1
1,2,0,1,1,26.0,-887,827.0,2
7,1,1,1,0,40.0,4157,735.0,1
9,2,1,1,0,34.0,1386,185.0,6
7,1,1,0,0,34.0,2211,149.0,1
4,1,2,0,0,40.0,-495,303.0,2
4,1,2,1,0,36.0,27359,71.0,2
9,2,1,1,0,34.0,440,445.0,2
1,2,1,1,0,32.0,135,232.0,2
9,1,1,1,0,39.0,-735,144.0,5
9,1,2,0,0,36.0,60,209.0,2
9,0,1,1,1,39.0,902,691.0,2
4,1,3,1,0,33.0,18347,415.0,1
1,2,1,1,0,34.0,-72,273.0,5
4,1,2,0,1,42.0,1205,376.0,2
9,1,1,1,0,46.0,499,37.0,10
4,2,2,1,0,32.0,656,148.0,2
7,1,1,0,0,27.0,100,57.0,2
9,0,1,1,0,35.0,69,461.0,3
9,1,3,0,0,53.0,619,198.0,6
7,2,1,0,0,29.0,192,327.0,4
4,2,2,0,0,35.0,0,669.0,6
4,1,2,0,0,49.0,87,165.0,1
4,1,2,0,0,58.0,3228,58.0,2
4,2,2,0,1,40.0,1361,1473.0,1
8,2,3,0,0,19.0,0,123.0,3
8,2,2,1,0,30.0,34,289.0,1
9,2,1,0,0,34.0,318,239.0,5
5,1,1,0,0,60.0,197,1386.0,1
8,2,2,0,1,28.0,0,294.0,2
4,1,2,1,1,46.0,273,910.0,2
1,0,0,1,0,49.0,15,550.0,7
4,0,2,1,0,59.0,7813,75.0,1
9,2,1,1,0,44.0,-27,100.0,3
9,1,2,0,0,33.0,75,204.0,4
5,1,1,1,0,54.0,1139,155.0,1
1,1,1,1,0,26.0,115,46.0,3
1,1,1,0,0,54.0,0,1366.0,1
3,1,0,0,1,48.0,7195,609.0,2
7,2,2,0,1,30.0,-477,1532.0,2
4,2,2,0,1,29.0,1026,226.0,1
2,1,2,1,0,51.0,3921,168.0,1
10,1,0,1,1,53.0,980,352.0,1
1,1,1,1,0,43.0,-179,335.0,6
0,1,2,1,0,34.0,2552,74.0,1
2,1,2,1,0,40.0,1729,85.0,1
9,1,1,1,0,43.0,434,117.0,1
0,2,1,1,0,33.0,-300,184.0,1
5,1,1,0,0,66.0,4785,72.0,3
9,0,1,1,0,44.0,-329,171.0,1
7,1,1,1,0,33.0,0,44.0,8
9,2,1,0,0,31.0,391,336.0,2
5,1,0,0,1,71.0,4657,93.0,5
8,2,0,0,1,22.0,3472,332.0,1
10,2,2,0,0,46.0,705,398.0,1
7,1,1,1,0,32.0,255,86.0,2
1,1,1,0,0,45.0,4365,45.0,2
4,1,1,1,0,32.0,350,110.0,2
1,1,0,1,0,49.0,474,152.0,3
9,2,1,1,1,27.0,489,356.0,4
2,1,1,0,0,46.0,757,382.0,3
4,2,2,0,0,37.0,695,233.0,1
10,2,1,1,0,30.0,-770,87.0,1
6,0,1,1,0,44.0,80,387.0,2
9,1,1,1,0,45.0,315,103.0,1
8,2,1,0,1,27.0,213,378.0,1
3,1,0,0,0,57.0,0,257.0,2
4,1,2,0,0,66.0,2169,282.0,1
0,0,1,0,0,40.0,212,176.0,1
1,1,1,1,0,48.0,333,24.0,6
1,2,1,1,0,33.0,4404,766.0,3
7,0,1,1,1,42.0,257,955.0,2
10,1,1,1,0,47.0,3188,426.0,3
9,2,2,1,0,27.0,3083,244.0,2
5,1,2,0,0,78.0,226,136.0,1
7,1,0,0,0,50.0,1260,172.0,1
2,2,2,1,0,46.0,1410,93.0,1
0,0,1,1,1,41.0,6046,300.0,6
0,2,2,0,0,36.0,980,118.0,4
5,1,0,0,0,49.0,-37,191.0,2
4,0,2,1,0,46.0,-154,107.0,2
5,1,0,0,0,77.0,680,513.0,2
9,2,2,1,0,30.0,799,91.0,18
4,2,1,1,0,43.0,-1164,76.0,4
1,1,1,1,0,44.0,2523,1236.0,2
1,1,0,1,0,40.0,98,193.0,5
1,1,0,1,0,38.0,3419,324.0,5
10,2,2,0,1,25.0,343,377.0,1
4,1,2,1,0,49.0,852,408.0,1
1,1,0,1,0,33.0,50,246.0,2
4,2,2,0,0,40.0,0,58.0,7
1,1,0,1,0,44.0,10,196.0,1
1,1,1,1,0,32.0,950,219.0,4
4,1,2,1,0,52.0,0,197.0,1
4,1,2,1,0,35.0,175,257.0,2
9,1,1,1,0,35.0,-259,381.0,1
9,1,1,1,0,42.0,-1310,162.0,1
1,1,3,0,0,59.0,139,153.0,1
9,2,1,0,1,44.0,7138,809.0,2
0,0,1,1,0,50.0,1111,50.0,1
1,2,1,0,0,27.0,113,39.0,17
4,0,2,0,0,55.0,-612,131.0,2
1,1,3,1,0,54.0,310,526.0,4
10,2,1,1,0,31.0,-186,172.0,3
0,1,3,0,0,56.0,2038,405.0,1
6,1,2,0,0,51.0,833,77.0,3
1,1,0,1,0,61.0,625,158.0,2
9,2,1,1,0,34.0,105,146.0,2
1,1,0,0,0,56.0,551,27.0,1
8,2,3,0,0,29.0,145,105.0,1
4,2,2,1,0,34.0,618,119.0,4
7,2,1,1,0,35.0,1063,327.0,1
0,0,1,0,0,56.0,985,150.0,2
1,1,1,1,0,45.0,2926,482.0,3
0,2,1,1,0,31.0,-449,81.0,2
2,0,2,0,1,37.0,66,1164.0,2
0,1,1,1,0,43.0,0,674.0,3
4,1,3,1,0,40.0,419,347.0,1
4,1,0,1,1,44.0,4758,712.0,6
0,2,1,0,0,38.0,-23,48.0,2
4,0,2,1,0,58.0,1573,279.0,1
1,2,1,1,0,24.0,77,236.0,2
7,1,1,1,0,53.0,1378,91.0,2
1,1,1,1,0,36.0,-73,15.0,8
1,1,0,1,0,28.0,60,161.0,1
1,1,0,1,0,45.0,137,187.0,19
0,2,2,1,0,32.0,1583,100.0,1
0,1,1,1,0,46.0,-121,214.0,4
1,2,1,1,0,28.0,1065,406.0,1
10,1,1,1,0,51.0,-13,361.0,1
1,1,0,0,0,51.0,1869,30.0,3
9,2,1,1,0,30.0,4787,99.0,2
9,1,1,1,0,39.0,-183,202.0,2
1,1,0,1,0,28.0,702,318.0,2
4,2,2,0,0,31.0,1494,275.0,12
1,1,0,1,0,31.0,0,59.0,4
4,1,2,0,0,38.0,46,70.0,4
1,2,1,1,0,31.0,609,1126.0,1
5,0,1,0,1,74.0,4079,343.0,3
4,2,2,1,1,40.0,0,228.0,2
9,1,1,1,0,43.0,7876,209.0,2
9,2,2,1,1,34.0,925,709.0,1
4,0,2,0,0,54.0,7010,275.0,2
1,1,0,1,0,51.0,42,51.0,2
1,1,1,0,0,33.0,285,267.0,1
9,1,2,0,0,41.0,0,95.0,1
4,2,2,0,0,33.0,3170,246.0,2
0,1,1,0,0,48.0,8,46.0,1
6,0,2,1,0,42.0,216,144.0,3
4,2,2,0,0,35.0,2975,249.0,2
0,1,1,1,0,25.0,894,328.0,1
1,2,0,1,0,38.0,490,17.0,1
2,1,1,1,0,45.0,245,126.0,3
4,0,2,1,0,59.0,0,52.0,8
4,1,3,0,0,47.0,150,52.0,1
4,1,2,1,0,33.0,4,285.0,5
4,1,0,0,1,59.0,1727,500.0,4
1,0,0,0,1,41.0,664,955.0,5
9,1,1,1,0,42.0,473,216.0,5
9,0,2,0,0,51.0,0,84.0,7
4,1,2,1,0,45.0,-192,138.0,3
4,1,2,1,1,30.0,1942,436.0,2
1,2,1,1,0,33.0,5137,123.0,1
4,1,2,0,0,43.0,13044,36.0,4
1,1,1,0,0,37.0,1053,405.0,3
5,1,0,0,0,73.0,154,103.0,1
1,1,1,1,0,43.0,625,175.0,1
10,1,0,0,0,52.0,255,374.0,3
4,1,2,1,0,44.0,529,129.0,4
4,1,2,0,0,56.0,318,246.0,3
7,2,1,1,0,21.0,1903,107.0,2
11,1,2,0,0,43.0,1937,385.0,1
4,1,0,0,0,54.0,3859,104.0,3
9,1,0,0,1,59.0,4198,309.0,1
1,1,0,1,0,52.0,230,198.0,2
0,2,1,1,1,31.0,747,543.0,2
0,1,1,0,0,53.0,263,143.0,7
9,2,1,1,0,24.0,-46,23.0,1
5,1,1,0,0,57.0,0,104.0,2
9,1,1,1,1,48.0,568,378.0,2
9,1,1,1,0,57.0,1469,364.0,1
9,1,1,0,0,51.0,18,363.0,6
4,0,2,1,0,50.0,201,248.0,1
1,1,1,1,0,34.0,1412,157.0,2
1,1,0,1,0,43.0,-93,402.0,2
7,1,1,1,0,31.0,-331,203.0,5
1,1,3,1,0,29.0,486,422.0,1
1,1,0,1,0,39.0,694,44.0,1
4,2,2,1,0,36.0,2806,358.0,4
10,2,2,0,0,38.0,0,39.0,2
4,0,2,1,0,56.0,2959,325.0,1
3,0,0,1,0,41.0,22,238.0,3
9,1,1,1,1,47.0,1167,968.0,1
4,2,2,1,0,38.0,35,156.0,1
5,1,1,0,0,80.0,8304,681.0,1
7,1,1,1,0,37.0,4760,187.0,2
4,2,2,1,0,44.0,-1313,104.0,10
1,2,1,0,1,33.0,697,860.0,2
9,1,1,0,0,53.0,230,112.0,2
5,1,2,0,0,69.0,473,112.0,1
9,1,1,1,0,46.0,1427,32.0,3
4,2,2,1,1,30.0,201,325.0,2
6,2,1,0,0,31.0,1086,410.0,1
4,0,2,1,0,38.0,4335,640.0,1
7,0,1,0,0,34.0,44,118.0,1
11,1,3,0,0,48.0,286,166.0,2
1,0,0,0,0,46.0,216,173.0,1
0,1,1,1,0,42.0,214,21.0,24
1,1,1,1,0,41.0,343,89.0,7
1,1,1,1,0,33.0,-77,151.0,3
1,1,0,0,0,39.0,1046,112.0,4
8,2,1,0,0,27.0,1566,164.0,5
4,2,2,0,0,26.0,592,145.0,2
4,2,2,1,1,38.0,104,606.0,3
1,1,1,1,0,48.0,0,105.0,1
7,1,1,0,0,54.0,-22,85.0,1
7,1,1,0,0,51.0,0,439.0,3
9,1,1,0,0,47.0,72,278.0,1
9,1,1,0,0,53.0,100,205.0,4
1,1,0,1,0,35.0,319,221.0,1
4,1,2,1,0,58.0,9339,52.0,3
4,0,2,1,0,52.0,50,84.0,3
5,1,1,1,0,57.0,32,476.0,3
4,1,2,0,0,52.0,6922,371.0,1
4,2,2,1,0,35.0,633,128.0,3
9,1,1,1,0,48.0,4265,220.0,2
2,1,2,0,0,46.0,2262,44.0,14
7,1,1,1,0,39.0,1970,30.0,1
6,0,2,0,0,38.0,1513,330.0,1
2,1,1,1,0,34.0,4659,28.0,1
2,1,0,0,0,47.0,668,908.0,1
4,0,2,0,0,35.0,649,177.0,1
1,0,0,1,0,46.0,452,113.0,4
0,2,1,1,0,27.0,-145,289.0,8
1,1,1,1,0,31.0,-498,357.0,1
4,2,2,0,0,31.0,0,38.0,16
0,1,1,1,0,46.0,22,414.0,4
0,1,1,1,0,31.0,2304,257.0,2
4,1,2,1,1,33.0,1412,480.0,1
3,1,0,0,0,42.0,145,252.0,2
4,2,0,1,0,33.0,4897,151.0,1
3,1,0,0,0,40.0,1832,213.0,4
1,1,0,0,0,51.0,3726,119.0,12
10,1,2,0,0,31.0,591,161.0,2
5,0,2,0,1,62.0,0,227.0,2
8,2,1,1,0,24.0,508,12.0,3
10,1,1,0,1,48.0,817,517.0,1
9,0,1,1,0,41.0,348,225.0,2
4,1,2,1,0,43.0,291,150.0,2
9,1,1,0,0,52.0,3554,89.0,1
1,1,0,1,0,54.0,781,103.0,2
9,0,2,0,0,32.0,267,128.0,1
1,1,0,1,0,38.0,1327,277.0,1
0,1,0,1,1,41.0,-306,500.0,1
1,2,0,1,0,31.0,864,113.0,2
3,1,2,1,1,35.0,1265,326.0,5
0,1,1,0,0,26.0,0,755.0,1
9,1,2,0,0,52.0,214,161.0,3
5,1,1,1,0,58.0,425,100.0,1
3,1,2,0,0,57.0,3,142.0,2
4,1,2,1,0,34.0,0,214.0,2
1,1,0,0,0,59.0,0,167.0,2
9,2,1,0,0,27.0,282,676.0,5
2,1,2,0,0,42.0,0,236.0,1
3,2,2,0,1,47.0,3727,993.0,6
1,1,1,1,0,33.0,0,83.0,12
7,2,1,1,0,31.0,864,100.0,1
4,1,2,1,1,37.0,4089,289.0,2
1,1,1,0,0,29.0,-478,528.0,2
10,1,0,0,0,38.0,-363,340.0,2
6,1,1,0,0,35.0,8883,33.0,3
9,2,1,0,0,31.0,1970,284.0,3
4,1,2,0,1,62.0,1859,245.0,3
9,2,2,1,0,32.0,1059,115.0,1
7,1,1,1,0,31.0,388,730.0,2
1,0,0,1,0,51.0,602,347.0,1
7,2,1,0,0,29.0,0,58.0,1
1,1,0,1,0,43.0,255,180.0,1
1,1,1,1,0,36.0,63,56.0,8
6,1,0,1,0,34.0,712,326.0,3
7,1,1,1,0,29.0,57,342.0,9
5,1,1,0,0,57.0,523,49.0,6
4,1,2,0,0,43.0,422,110.0,1
7,1,1,0,1,33.0,386,253.0,1
4,1,2,0,0,60.0,3387,636.0,2
9,1,0,0,0,51.0,260,137.0,2
0,2,1,0,0,40.0,-1,173.0,1
9,1,1,1,0,51.0,1490,227.0,2
7,1,1,1,0,38.0,497,88.0,5
9,1,1,1,0,35.0,1707,426.0,3
9,1,1,1,0,47.0,826,195.0,3
1,1,0,0,0,45.0,907,230.0,8
7,1,1,1,1,40.0,1836,750.0,2
2,2,1,0,0,29.0,404,413.0,3
4,0,2,1,0,52.0,907,104.0,2
9,1,1,1,0,26.0,18,138.0,1
1,2,0,1,0,31.0,-495,334.0,2
7,1,3,1,0,55.0,1210,868.0,1
7,1,1,1,0,35.0,819,102.0,14
4,0,2,0,0,56.0,442,77.0,3
1,2,1,1,1,28.0,-46,199.0,1
8,2,1,1,0,27.0,671,332.0,2
9,1,1,0,0,30.0,371,124.0,2
12,1,2,0,0,51.0,-3,91.0,9
4,1,1,1,0,33.0,11,104.0,3
1,2,1,1,0,32.0,33,125.0,1
2,1,1,1,1,43.0,104,635.0,3
1,1,0,0,0,46.0,174,90.0,1
4,1,2,1,0,32.0,3107,310.0,1
7,1,1,1,0,40.0,1438,207.0,1
1,1,1,0,0,39.0,1367,43.0,1
1,1,0,0,0,51.0,-11,126.0,4
0,2,1,1,0,46.0,1693,137.0,1
1,1,0,1,0,43.0,778,284.0,5
9,1,2,0,0,36.0,837,68.0,6
4,1,2,0,0,48.0,363,67.0,1
0,2,1,1,0,26.0,236,8.0,2
0,2,3,1,0,39.0,0,62.0,1
12,1,2,0,0,47.0,-50,175.0,1
2,2,0,1,1,23.0,4,395.0,2
4,0,2,1,0,54.0,26306,27.0,1
0,1,1,1,0,38.0,46,195.0,1
9,1,1,0,0,33.0,575,254.0,2
0,0,1,0,0,35.0,148,199.0,1
7,1,1,0,0,52.0,431,73.0,17
9,2,2,1,0,25.0,777,351.0,1
4,1,2,1,1,29.0,199,1689.0,4
9,2,2,0,0,35.0,3552,267.0,1
7,1,1,0,0,49.0,47,234.0,2
0,0,1,0,0,41.0,3823,234.0,10
4,1,2,0,0,32.0,138,94.0,4
0,2,1,1,0,29.0,1117,77.0,2
1,1,1,1,0,28.0,1325,242.0,1
5,1,1,0,0,59.0,0,247.0,4
2,1,2,0,0,34.0,4343,85.0,4
4,0,2,0,0,55.0,1598,607.0,4
4,1,2,1,1,34.0,3301,485.0,2
8,2,1,0,1,24.0,822,184.0,1
9,0,1,1,0,42.0,-280,258.0,1
4,2,3,1,0,34.0,1534,156.0,1
0,1,1,0,0,34.0,1671,160.0,1
6,1,2,0,0,51.0,2007,1021.0,1
1,1,0,1,0,58.0,0,5.0,25
9,1,1,1,1,44.0,2776,701.0,1
1,1,1,1,1,33.0,139,732.0,2
4,1,2,0,0,34.0,573,122.0,1
0,1,1,1,0,34.0,475,559.0,1
1,0,1,1,0,42.0,47,141.0,1
4,2,2,1,0,46.0,2154,87.0,4
6,2,2,0,0,31.0,96,577.0,1
2,1,2,1,0,39.0,83,193.0,2
4,2,2,0,0,34.0,6766,210.0,5
9,1,1,0,0,47.0,3973,732.0,2
7,0,1,1,0,42.0,372,121.0,2
1,2,1,0,0,48.0,-552,150.0,2
6,2,2,0,0,30.0,48,140.0,1
9,1,1,1,0,38.0,7696,386.0,2
7,1,1,1,1,24.0,4500,733.0,2
9,1,1,1,0,34.0,1,108.0,1
4,2,2,0,0,46.0,46,80.0,1
0,0,1,1,0,32.0,-18,155.0,3
7,1,1,1,0,46.0,451,389.0,4
6,1,2,1,0,26.0,479,133.0,3
1,1,1,1,0,42.0,0,328.0,6
9,1,1,1,0,50.0,1130,119.0,2
1,1,0,1,0,41.0,389,87.0,6
0,2,1,0,0,34.0,10,162.0,1
12,1,1,1,0,32.0,401,294.0,2
3,2,2,1,0,58.0,145,128.0,2
9,1,1,1,0,45.0,115,108.0,1
0,2,1,1,0,28.0,89,172.0,2
9,1,1,1,0,35.0,94,208.0,5
7,1,1,1,0,39.0,1438,212.0,2
10,0,2,0,0,49.0,780,148.0,1
4,1,2,1,0,50.0,207,99.0,1
4,1,2,0,1,37.0,238,185.0,1
1,1,0,0,0,45.0,2433,133.0,2
3,2,1,0,0,30.0,1924,170.0,1
10,1,2,1,0,48.0,-471,668.0,7
4,2,2,1,0,36.0,1531,81.0,3
4,2,1,0,0,41.0,764,230.0,2
1,1,1,0,0,55.0,383,287.0,1
5,1,0,0,0,70.0,3782,618.0,1
4,1,2,1,1,41.0,326,788.0,1
7,0,1,0,0,47.0,691,285.0,6
9,2,1,0,0,34.0,0,163.0,2
4,2,2,0,0,33.0,99,159.0,1
5,1,1,1,0,58.0,502,197.0,2
4,1,2,0,0,51.0,-15,212.0,2
4,1,2,1,0,45.0,1929,44.0,15
0,1,1,0,0,55.0,0,180.0,2
1,2,0,0,0,30.0,185,11.0,1
4,2,1,1,0,33.0,-424,863.0,1
7,2,1,1,0,27.0,0,388.0,7
5,1,1,1,0,59.0,319,143.0,3
4,2,2,1,0,34.0,171,191.0,1
9,0,2,1,0,47.0,-1148,62.0,2
1,1,0,1,0,44.0,-11,13.0,1
0,2,1,1,1,35.0,0,1073.0,1
4,1,2,1,0,45.0,-206,337.0,2
1,1,0,1,0,42.0,704,88.0,10
9,1,1,0,0,38.0,1931,167.0,1
9,2,1,0,0,34.0,943,96.0,4
9,1,1,1,0,35.0,327,537.0,3
4,2,1,1,0,29.0,-105,5.0,3
5,1,1,0,0,58.0,983,139.0,1
1,2,0,1,0,44.0,787,570.0,2
2,1,2,1,0,45.0,0,100.0,3
1,1,1,1,0,43.0,3060,253.0,2
7,1,1,1,0,44.0,5780,525.0,2
9,2,1,0,0,30.0,790,696.0,3
10,1,2,0,0,38.0,1449,535.0,6
9,1,1,0,0,50.0,1412,131.0,3
8,2,1,0,0,21.0,681,6.0,1
2,1,2,1,0,38.0,228,105.0,1
0,1,1,0,0,42.0,0,370.0,1
9,2,2,0,0,45.0,2087,29.0,14
2,1,1,1,0,34.0,2,184.0,1
9,1,1,0,0,48.0,197,47.0,2
7,1,1,0,0,34.0,0,193.0,4
1,1,1,1,1,32.0,1905,709.0,2
9,1,2,0,0,35.0,118,358.0,2
2,1,2,1,0,39.0,2644,253.0,1
6,1,2,1,0,36.0,16430,197.0,3
9,1,1,0,0,35.0,13,94.0,2
7,0,1,0,0,57.0,14,445.0,2
9,2,1,1,0,28.0,769,153.0,1
0,1,3,0,0,43.0,3485,113.0,1
4,1,1,0,0,57.0,139,80.0,1
7,0,1,1,0,34.0,202,318.0,1
9,1,2,1,0,36.0,6,100.0,1
4,0,2,0,0,47.0,2515,40.0,3
4,0,2,1,0,36.0,5195,55.0,25
4,1,2,0,0,33.0,2098,67.0,1
4,1,2,0,0,57.0,320,76.0,2
4,1,2,1,0,57.0,3431,73.0,1
0,1,1,1,0,34.0,50,89.0,2
3,0,2,1,0,51.0,370,109.0,3
1,0,0,0,0,54.0,-182,98.0,1
6,2,2,1,0,52.0,1623,21.0,17
2,1,2,1,0,43.0,13342,465.0,1
5,2,0,0,0,58.0,6570,106.0,3
0,1,1,1,0,53.0,225,304.0,1
4,1,1,0,0,44.0,-665,342.0,3
4,2,2,0,0,29.0,0,16.0,25
7,2,1,1,1,27.0,54,543.0,2
1,1,0,0,0,35.0,46,338.0,3
6,1,1,0,0,40.0,2,197.0,5
1,1,1,1,0,34.0,103,956.0,2
0,2,1,1,0,38.0,883,95.0,1
7,1,1,1,0,32.0,55,546.0,9
0,1,1,1,0,41.0,8238,124.0,4
1,2,1,1,0,25.0,913,113.0,4
1,0,1,1,0,38.0,595,245.0,3
9,2,1,1,0,26.0,7,188.0,2
9,2,2,0,0,37.0,1661,199.0,5
4,1,2,1,1,30.0,102,470.0,7
7,1,1,0,0,36.0,338,90.0,1
4,1,1,1,0,33.0,3132,350.0,5
0,2,2,1,0,33.0,490,31.0,1
4,1,2,1,0,35.0,2682,156.0,1
7,1,2,1,0,24.0,0,299.0,1
10,1,1,0,0,29.0,596,510.0,2
1,1,1,1,0,54.0,2059,177.0,4
0,1,1,0,0,27.0,132,123.0,2
4,1,1,0,0,34.0,0,270.0,1
1,1,0,1,0,39.0,385,225.0,4
4,1,2,0,0,38.0,223,63.0,1
4,1,2,1,0,37.0,0,247.0,13
7,2,1,1,0,26.0,512,206.0,5
2,1,2,1,0,36.0,1169,168.0,2
12,2,2,1,0,35.0,71,836.0,12
4,2,2,0,0,30.0,940,131.0,2
9,2,1,1,0,25.0,-80,89.0,1
9,1,1,1,0,34.0,0,116.0,4
11,1,3,0,0,52.0,1317,58.0,1
0,1,1,0,0,39.0,179,36.0,1
4,1,1,1,0,34.0,1007,240.0,2
4,2,1,0,0,34.0,0,132.0,4
7,1,1,1,0,30.0,1286,544.0,1
7,1,1,1,0,33.0,804,266.0,1
8,2,1,0,0,30.0,4,443.0,2
1,1,0,1,0,51.0,0,324.0,1
7,2,1,1,0,36.0,417,15.0,10
1,1,0,0,0,48.0,1678,263.0,2
7,0,1,1,0,37.0,532,199.0,1
4,1,1,1,0,58.0,407,145.0,2
4,0,2,0,0,56.0,659,56.0,1
1,1,1,1,0,34.0,393,11.0,9
0,0,1,1,0,33.0,661,411.0,1
7,2,1,0,0,26.0,0,165.0,23
4,2,3,1,0,40.0,838,619.0,3
7,1,1,1,0,35.0,195,203.0,1
2,1,1,1,0,45.0,68,254.0,1
9,2,1,1,1,37.0,-242,1149.0,6
4,0,2,1,0,35.0,321,189.0,1
7,2,1,1,1,43.0,3403,707.0,2
1,1,1,1,0,28.0,8,196.0,1
1,0,1,1,0,32.0,739,171.0,1
10,2,1,0,1,26.0,622,1451.0,2
7,1,1,1,1,35.0,152,563.0,1
9,2,1,0,0,35.0,2,23956498.0,4
1,1,1,1,0,39.0,1439,73.0,6
1,0,1,1,0,42.0,1491,203.0,2
9,2,1,1,0,32.0,6402,158.0,1
10,1,1,0,0,30.0,1210,100.0,4
4,2,2,0,0,26.0,122,160.0,1
8,2,1,1,0,30.0,0,661.0,1
4,1,2,1,0,32.0,62,166.0,1
7,1,1,1,0,47.0,3333,114.0,2
9,1,2,1,0,33.0,16992,58.0,1
1,1,0,1,0,57.0,23,25.0,8
0,1,1,1,0,35.0,0,121.0,2
9,1,2,0,0,53.0,6072,226.0,4
5,2,1,0,0,24.0,366,234.0,2
4,0,2,0,0,54.0,0,88.0,1
4,1,2,1,0,31.0,1343,85.0,1
2,1,1,1,0,41.0,2105,134.0,1
11,1,1,0,0,44.0,2319,251.0,3
7,2,1,1,0,35.0,35,152.0,1
4,1,2,0,0,30.0,877,202.0,1
1,2,0,1,0,43.0,30,379.0,17
2,1,1,0,0,51.0,-2082,123.0,6
5,1,1,0,0,60.0,89,156.0,2
6,1,1,0,0,43.0,104,332.0,1
4,1,2,1,0,31.0,1750,90.0,3
4,1,0,1,0,56.0,772,291.0,1
9,1,1,1,0,42.0,1048,23.0,2
2,1,0,0,0,52.0,592,122.0,2
9,1,1,1,0,40.0,0,105.0,2
7,1,1,1,0,36.0,3064,1143.0,4
7,1,0,0,0,40.0,33,70.0,3
1,1,1,1,0,46.0,0,264.0,2
0,2,1,0,0,32.0,1649,204.0,2
3,2,2,1,0,31.0,287,182.0,1
9,0,1,1,0,41.0,0,386.0,2
3,1,0,0,0,58.0,419,295.0,3
7,1,1,1,0,36.0,257,86.0,2
9,1,1,0,0,52.0,118,16.0,20
4,1,2,0,0,42.0,251,413.0,2
4,2,2,1,0,32.0,1731,323.0,3
4,1,2,0,0,62.0,0,78.0,3
9,2,2,0,0,31.0,23,121.0,3
1,2,1,0,1,41.0,-386,477.0,1
6,1,2,0,0,34.0,5498,265.0,1
4,2,2,0,1,44.0,5063,418.0,2
1,1,0,1,0,42.0,7041,386.0,4
2,2,1,0,0,37.0,654,594.0,2
4,1,2,0,0,47.0,1890,161.0,1
10,1,1,1,0,32.0,2400,450.0,3
1,1,1,1,0,46.0,519,217.0,6
9,2,2,0,0,39.0,1190,136.0,1
7,2,1,1,0,28.0,229,322.0,1
8,2,1,0,0,26.0,203,104.0,1
9,1,1,0,0,52.0,1818,189.0,2
10,1,1,0,1,42.0,1289,250.0,4
9,0,2,0,0,33.0,39,123.0,5
5,1,0,0,1,73.0,796,427.0,1
0,2,1,0,0,35.0,57,632.0,2
4,1,2,1,0,40.0,1548,101.0,3
9,1,1,0,1,51.0,117,467.0,2
0,2,1,1,0,37.0,0,640.0,2
4,1,2,1,0,39.0,691,517.0,1
1,1,1,1,0,28.0,64,160.0,3
9,0,2,1,0,49.0,0,177.0,3
0,1,1,1,0,36.0,957,206.0,1
9,1,1,1,0,45.0,118,208.0,2
9,2,2,1,0,29.0,218,169.0,1
4,1,1,1,1,35.0,724,287.0,2
3,1,2,1,0,35.0,20,505.0,3
1,1,1,1,0,30.0,-28,284.0,2
1,1,0,0,0,46.0,665,89.0,4
8,2,2,0,0,25.0,5,138.0,1
4,1,2,0,1,36.0,925,321.0,3
1,1,0,1,0,42.0,2519,262.0,4
0,1,1,0,0,57.0,3927,61.0,1
4,0,2,1,0,42.0,401,217.0,9
4,1,2,1,0,29.0,581,192.0,2
9,1,2,0,0,36.0,1327,174.0,2
10,1,1,0,0,31.0,3242,292.0,2
9,1,0,1,0,59.0,3163,240.0,2
10,0,1,0,0,50.0,32,282.0,2
0,1,1,1,0,47.0,310,128.0,6
3,1,0,0,0,46.0,0,161.0,1
1,2,0,1,0,26.0,155,291.0,1
7,2,1,1,0,31.0,11386,356.0,1
7,1,2,1,0,30.0,1380,294.0,2
1,2,3,0,0,47.0,2443,422.0,1
9,2,2,1,1,23.0,1129,806.0,1
10,2,0,0,0,44.0,4232,227.0,1
6,1,1,0,0,42.0,5564,560.0,2
7,2,1,1,0,32.0,-402,135.0,1
0,2,1,1,0,28.0,1323,361.0,1
5,1,0,1,0,57.0,1623,246.0,1
9,1,2,1,0,38.0,1042,419.0,2
8,2,1,0,1,22.0,2488,449.0,2
0,1,1,1,0,54.0,865,71.0,1
9,1,2,1,0,32.0,-1053,357.0,3
4,1,2,1,0,32.0,1667,164.0,2
0,0,1,1,0,59.0,975,263.0,4
9,1,1,0,0,45.0,2571,146.0,2
11,1,0,0,1,53.0,732,759.0,2
0,0,1,0,0,50.0,769,72.0,2
9,1,1,1,0,34.0,-136,131.0,2
0,0,1,0,1,35.0,3636,808.0,2
12,1,2,0,0,30.0,931,1183.0,1
3,1,1,0,0,62.0,565,123.0,3
1,1,1,1,0,40.0,271,483.0,2
6,2,2,0,0,26.0,1153,238.0,3
4,1,2,1,0,34.0,-73,90.0,1
11,1,3,0,1,50.0,558,464.0,1
11,0,2,0,0,31.0,137,385.0,9
9,1,1,1,0,35.0,700,240.0,2
